timestamp,latitude,longitude,label,user_id,user_type
2025-06-15 00:00:00,39.909567256443005,116.29290441231939,0,0,commuter
2025-06-15 00:30:00,39.90950295748403,116.29304341390991,0,0,commuter
2025-06-15 01:00:00,39.909812149406726,116.29294064477989,0,0,commuter
2025-06-15 01:30:00,39.90966415767862,116.29289743079752,0,0,commuter
2025-06-15 02:00:00,39.90950624390837,116.29295641295136,0,0,commuter
2025-06-15 02:30:00,39.90956255348109,116.2929944965259,0,0,commuter
2025-06-15 03:00:00,39.90946974505746,116.29305187351204,0,0,commuter
2025-06-15 03:30:00,39.9094900587758,116.29287654198117,0,0,commuter
2025-06-15 04:00:00,39.9095900419786,116.29300931640215,0,0,commuter
2025-06-15 04:30:00,39.90955747930101,116.29289373899864,0,0,commuter
2025-06-15 05:00:00,39.90966509707569,116.292797922602,0,0,commuter
2025-06-15 05:30:00,39.909458747844376,116.29315210794972,0,0,commuter
2025-06-15 06:00:00,39.909564762711895,116.29297497846915,0,0,commuter
2025-06-15 06:30:00,39.90958225843636,116.29283037010741,0,0,commuter
2025-06-15 07:00:00,39.90970202997106,116.29299402384513,0,0,commuter
2025-06-15 07:05:00,39.90965985134473,116.29294676964295,0,0,commuter
2025-06-15 07:10:00,39.909549155958196,116.29286674321843,0,0,commuter
2025-06-15 07:15:00,39.90956996815171,116.29302690942183,0,0,commuter
2025-06-15 07:20:00,39.9095656016673,116.2931472728282,0,0,commuter
2025-06-15 07:25:00,39.90934857358539,116.29328927579816,0,0,commuter
2025-06-15 07:30:00,39.90943060784977,116.29302843782038,0,0,commuter
2025-06-15 07:35:00,39.9095297369255,116.29280748664098,0,0,commuter
2025-06-15 07:40:00,39.90951794609843,116.29272355190483,0,0,commuter
2025-06-15 07:45:00,39.909622975397795,116.29299914910197,0,0,commuter
2025-06-15 07:50:00,39.90953805910069,116.2928517239284,0,0,commuter
2025-06-15 07:55:00,39.8379212143719,116.4977859147318,1,0,commuter
2025-06-15 08:00:00,39.909622456027066,116.29313600945927,0,0,commuter
2025-06-15 08:05:00,39.90924724985073,116.29274159086629,0,0,commuter
2025-06-15 08:10:00,39.90952743305222,116.29289614867588,0,0,commuter
2025-06-15 08:15:00,39.90968483834194,116.29297646726097,0,0,commuter
2025-06-15 08:20:00,39.90967273259619,116.29304238007008,0,0,commuter
2025-06-15 08:25:00,39.909642123880104,116.2927671358574,0,0,commuter
2025-06-15 08:30:00,39.90949302286422,116.29295403904239,0,0,commuter
2025-06-15 08:35:00,39.90940781637133,116.29295440754478,0,0,commuter
2025-06-15 08:40:00,39.90946447540323,116.29300186723009,0,0,commuter
2025-06-15 08:45:00,39.9095088145299,116.29261847185671,0,0,commuter
2025-06-15 08:50:00,39.9094604010242,116.29294993050927,0,0,commuter
2025-06-15 08:55:00,39.90941454774529,116.29302028266038,0,0,commuter
2025-06-15 09:00:00,39.909499029361015,116.29326812655249,0,0,commuter
2025-06-15 09:05:00,39.90945098962372,116.29301093487975,0,0,commuter
2025-06-15 09:10:00,39.90973283600586,116.2928444486572,0,0,commuter
2025-06-15 09:15:00,39.90950138342883,116.29303540876771,0,0,commuter
2025-06-15 09:20:00,39.909527634177316,116.29319240918487,0,0,commuter
2025-06-15 09:25:00,39.909600429257765,116.2930073207276,0,0,commuter
2025-06-15 09:30:00,39.90970875012574,116.29296120243362,0,0,commuter
2025-06-15 09:35:00,39.90965147801379,116.29308173611041,0,0,commuter
2025-06-15 09:40:00,39.909556700219795,116.29344101608335,0,0,commuter
2025-06-15 09:45:00,39.90962527480468,116.29293015228316,0,0,commuter
2025-06-15 09:50:00,39.909613284074155,116.29308946865089,0,0,commuter
2025-06-15 09:55:00,39.909667216904225,116.29304203702877,0,0,commuter
2025-06-15 10:00:00,39.909545290705275,116.2928692286233,0,0,commuter
2025-06-15 10:05:00,39.90966672377923,116.29284428857025,0,0,commuter
2025-06-15 10:10:00,39.909603743684166,116.29270880999897,0,0,commuter
2025-06-15 10:15:00,39.90972294686533,116.29304238509945,0,0,commuter
2025-06-15 10:20:00,39.90936187865079,116.29286211821167,0,0,commuter
2025-06-15 10:25:00,39.90967288783666,116.292757159878,0,0,commuter
2025-06-15 10:30:00,39.90948161228037,116.29301676352938,0,0,commuter
2025-06-15 10:35:00,39.909668904300695,116.29296007234927,0,0,commuter
2025-06-15 10:40:00,39.9094993552128,116.29295660398995,0,0,commuter
2025-06-15 10:45:00,39.909546721650266,116.293537892754,0,0,commuter
2025-06-15 10:50:00,39.90918037460366,116.29400493251279,0,0,commuter
2025-06-15 10:55:00,39.90885806653273,116.29428322956355,0,0,commuter
2025-06-15 11:00:00,39.909140198197115,116.29384398795314,0,0,commuter
2025-06-15 11:05:00,39.90937360512631,116.29352997546333,0,0,commuter
2025-06-15 11:10:00,39.90905953180141,116.29387685284266,0,0,commuter
2025-06-15 11:15:00,39.90929440877545,116.29370378429087,0,0,commuter
2025-06-15 11:20:00,39.909385802130664,116.29403268948988,0,0,commuter
2025-06-15 11:25:00,39.90943586990013,116.29441633230891,0,0,commuter
2025-06-15 11:30:00,39.90953110457964,116.29404842145863,0,0,commuter
2025-06-15 11:35:00,39.90962064639238,116.29379893634999,0,0,commuter
2025-06-15 11:40:00,39.90962059424012,116.29364794604744,0,0,commuter
2025-06-15 11:45:00,39.90962486766747,116.29321354452561,0,0,commuter
2025-06-15 11:50:00,39.909521894366705,116.29305731399278,0,0,commuter
2025-06-15 11:55:00,39.90939396484544,116.2931403289315,0,0,commuter
2025-06-15 12:00:00,39.90946601194553,116.29285595771228,0,0,commuter
2025-06-15 12:05:00,39.90932413213981,116.2928613143884,0,0,commuter
2025-06-15 12:10:00,39.90965158892824,116.29298967430798,0,0,commuter
2025-06-15 12:15:00,39.90979474552313,116.29284972835207,0,0,commuter
2025-06-15 12:20:00,39.90965875457759,116.29279268511446,0,0,commuter
2025-06-15 12:25:00,39.909479464234536,116.29287985423204,0,0,commuter
2025-06-15 12:30:00,39.9096458442266,116.29271333647189,0,0,commuter
2025-06-15 12:35:00,39.90930195942762,116.29294887640529,0,0,commuter
2025-06-15 12:40:00,39.909561724143096,116.29288976723399,0,0,commuter
2025-06-15 12:45:00,39.909658410215854,116.29299278619317,0,0,commuter
2025-06-15 12:50:00,39.909416303916586,116.29279535718732,0,0,commuter
2025-06-15 12:55:00,39.90963640733031,116.29293980611779,0,0,commuter
2025-06-15 13:00:00,39.90964215074811,116.29293172027745,0,0,commuter
2025-06-15 13:05:00,39.90952236625069,116.29295613907416,0,0,commuter
2025-06-15 13:10:00,39.90951692467879,116.2929347330229,0,0,commuter
